from,to,cost
264,279,252.0
264,280,383.0
264,282,3.0
264,284,10.0
264,285,92.0
264,286,2.0
264,288,4.0
265,266,1.0
265,267,2.0
265,270,44.0
265,274,344.0
265,275,130.0
265,278,2.0
265,279,180.0
265,280,520.0
265,282,5.0
265,284,12.0
265,285,63.0
265,286,3.0
265,287,8.0
265,288,6.0
265,289,1.0
266,279,4.0
266,280,3.0
267,270,16.0
267,271,8.0
267,272,7.0
267,274,5.0
267,275,22.0
267,280,2.0
267,284,21.0
267,286,44.0
267,288,2.0
268,270,2.0
268,271,11.0
268,272,1.0
268,275,5.0
268,280,5.0
268,284,24.0
268,286,14.0
268,288,25.0
268,289,5.0
270,271,1.0
270,274,485.0
270,275,714.0
270,279,5.0
270,280,14.0
270,284,8.0
270,285,3.0
270,286,22.0
271,272,32.0
271,273,1.0
271,274,1.0
271,275,6.0
271,276,1.0
271,280,6.0
271,284,14.0
271,286,17.0
271,288,1.0
271,294,12.0
272,275,7.0
272,276,1.0
272,284,4.0
272,286,8.0
272,288,1.0
274,275,1760.0
274,278,2.0
274,279,20.0
274,280,150.0
274,282,1.0
274,284,24.0
274,285,14.0
274,286,24.0
274,288,2.0
274,294,1.0
275,278,1.0
275,279,4.0
275,280,61.0
275,284,32.0
275,285,11.0
275,286,91.0
275,288,3.0
275,294,1.0
278,280,3.0
278,281,3.0
278,282,2.0
278,285,1.0
278,286,1.0
278,287,4.0
279,280,448.0
279,282,3.0
279,284,1.0
279,285,234.0
279,288,2.0
280,282,3.0
280,284,9.0
280,285,171.0
280,288,10.0
280,289,1.0
281,282,33.0
281,287,7.0
282,287,5.0
282,291,2.0
284,286,567.0
284,288,133.0
285,288,2.0
285,294,1.0
286,288,42.0
286,289,1.0
286,294,1.0
287,291,1.0
288,289,7.0
